smiles,is_standard_smiles,standardised_smiles,inchi_key
O=C(CON1N=NC2=CC=C(C(F)(F)F)C=C12)NC1=C(Cl)C=CC=C1Cl,False,O=C(COn1nnc2ccc(C(F)(F)F)cc21)Nc1c(Cl)cccc1Cl,WJILKEGNHFTPCY-UHFFFAOYSA-N
C/C=C/C(=O)OCC(=O)NC1=NC2=CC=C(C)C=C2S1,False,C/C=C/C(=O)OCC(=O)Nc1nc2ccc(C)cc2s1,HDONVKMMRZKRCC-UHFFFAOYSA-N
O=S(=O)(C1=CC=CN=C1Cl)N(CC1=CC=C(F)C(C(F)(F)F)=C1)C1=C(Br)C2=CC=CC=C2S1,False,O=S(=O)(c1cccnc1Cl)N(Cc1ccc(F)c(C(F)(F)F)c1)c1sc2ccccc2c1Br,JVLBPIPGETUEET-GAAHOAFPSA-O
O=C(NC1=NNC2=NC(C3=CC=CO3)=C(Br)C=C12)C1CCN(CC2=CC=CC=C2)C1,False,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CCN(Cc2ccccc2)C1,VBCRJDNMBJIINH-WUXNSVGLSA-N
C[N+]1(CC2CC2)CC[C@]23C4=C5C=CC(O)=C4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,False,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,BNCPMPMXSHXOQK-UHFFFAOYSA-N
CCC(=O)OC(OP(=O)(OC(OC(=O)CC)C(C)C)C(CCC/C=C(\C)CC/C=C(\C)CCC=C(C)C)S(=O)(=O)O)C(C)C,True,CCC(=O)OC(OP(=O)(OC(OC(=O)CC)C(C)C)C(CCC/C=C(\C)CC/C=C(\C)CCC=C(C)C)S(=O)(=O)O)C(C)C,WZBRZPMFTHHQQX-IGMJJTELSA-N
NC1=NC(O)=C(N=O)C(NCCCOC2=CC=C([N+](=O)[O-])C=C2)=N1,False,Nc1nc(NCCCOc2ccc([N+](=O)[O-])cc2)c(N=O)c(=O)[nH]1,CXVQTAXBJPZJHU-UHFFFAOYSA-N
CCN(C[C@H]1N[C@@](C)(C(=O)OC)[C@H]2C(=O)N(C)C(=O)[C@@H]12)C(=O)NC1=CC=C(F)C=C1,False,CCN(C[C@H]1N[C@@](C)(C(=O)OC)[C@H]2C(=O)N(C)C(=O)[C@@H]12)C(=O)Nc1ccc(F)cc1,BQQUXECVVCRHDK-UHFFFAOYSA-N
O=C(NCCC1CN(CC2=CNC=N2)CCO1)C1=CC=CC=C1O,False,O=C(NCCC1CN(Cc2c[nH]cn2)CCO1)c1ccccc1O,WPQIUQXWDUZDBI-UHFFFAOYSA-N
CC1=CC=C(S(=O)(=O)N2N=C(C(F)(F)F)CC2C2=CC=C3C(=C2)OCO3)C=C1,False,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCO3)cc1,PXIIPKRDSWOMFX-UHFFFAOYSA-N
O=C(O)C1=CC=C(NC(=O)C2=CC=C(C(=O)O)C=C2)C=C1,False,O=C(O)c1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,NBOHLSNSJWULOZ-UHFFFAOYSA-N
O=C(C1=CC=C(C2=CC=C(O)C([N+](=O)[O-])=C2)C=C1)C(Cl)Cl,False,O=C(c1ccc(-c2ccc(O)c([N+](=O)[O-])c2)cc1)C(Cl)Cl,HKTXFVWXZLHUBT-GNVNBFNNSA-N
O=C(CSC1=NN=C(CCC2=CC=CC=C2)N1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,False,O=C(CSc1nnc(CCc2ccccc2)n1-c1ccc(Cl)cc1)c1ccccc1,DLZIJJOVXGIHAK-UHFFFAOYSA-N
COC1=CC2=C(C3=C1C(=O)C1=CC(C)=CC=C1O3)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)C(C)(C)O2,False,COc1cc2c(c3oc4ccc(C)cc4c(=O)c13)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)C(C)(C)O2,GFPQRHXCPZSHRH-SOFGYWHQSA-N
CC1=CC(OCC(C)(C)C(=O)O)=NC=C1C1=CC=C(C2=NC(C(F)(F)F)=CN2)N=C1,False,Cc1cc(OCC(C)(C)C(=O)O)ncc1-c1ccc(-c2nc(C(F)(F)F)c[nH]2)nc1,BSFRBDSIZRGQJQ-UHFFFAOYSA-N
COC1=CC2=NC=NC(NC3=CC=C(CC4=CC=CC=N4)C=C3)=C2C=C1NC(=O)/C=C/CN1CCCC1,False,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,DCDJWNFOPNVBIM-FQEVSTJZSA-N
CC1=CC(OCC2=NCCO2)=CC=C1Cl,False,Cc1cc(OCC2=NCCO2)ccc1Cl,SFBCUCSYEFFAGV-UHFFFAOYSA-N
COC1=CC(OC2=CC=C(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)C=C2)=CC(OC)=C1OC,False,COc1cc(Oc2ccc(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)cc2)cc(OC)c1OC,HGNMYGRBKGXPFK-JWFWCLOMSA-N
CC(=O)N1CCC(C2=CC=NC(NC3=CN=CC=N3)=N2)C1,False,CC(=O)N1CCC(c2ccnc(Nc3cnccn3)n2)C1,YIGLINOPTZCHQC-UHFFFAOYSA-N
COC(=O)C1[C@@H](C2=CC=C(C3=CC=CC=C3)C=C2)CC2CC[C@H]1N2C,False,COC(=O)C1[C@@H](c2ccc(-c3ccccc3)cc2)CC2CC[C@H]1N2C,MFKGYAQUHJGNCA-UHFFFAOYSA-N
CC1=CC=CC(F)=C1OC1=CC=CC(F)=C1OC1CCNCC1,False,Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNCC1,BHFHRFOGMATRRK-UHFFFAOYSA-N
CCCOP(=O)(CC1=CC=C(C2=NC3=CC=CC=C3S2)C=C1)OCCC,False,CCCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCCC,ANWOEKIATLTCTA-UHFFFAOYSA-N
O=C1C2=CC(O)=CC=C2C=CN1CC1=CC=CC=C1,False,O=c1c2cc(O)ccc2ccn1Cc1ccccc1,LAWZRWFMAAIMKC-QWAKEFERSA-N
O=C(NC1=NC=C(CC2=CC=CC=C2)S1)C1CCCC1,False,O=C(Nc1ncc(Cc2ccccc2)s1)C1CCCC1,GACZLMXVTORVRP-UHFFFAOYSA-N
CC1=CC=C(S(=O)(=O)N2CCC(C(=O)N[C@H](C(=O)NCC3CCCO3)C(C)C)CC2)C=C1,False,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@H](C(=O)NCC3CCCO3)C(C)C)CC2)cc1,MJHMABNIGSEYKN-UHFFFAOYSA-N
CSC1=CN=C(OCCOC2=NC=NC(NS(=O)(=O)C3=CC=C(C(C)(C)C)C=C3)=C2C2=CC=NC=C2)N=C1,False,CSc1cnc(OCCOc2ncnc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c2-c2ccncc2)nc1,MSUMZPSOTCJIBZ-UHFFFAOYSA-N
O=C(CSC1=NC=CC=C1C(=O)O)C1=CC=CC=C1,False,O=C(CSc1ncccc1C(=O)O)c1ccccc1,VOVZEDVHSSTHNO-UHFFFAOYSA-N
CN(C)CCCOC(=O)CCCN1C2=CC=CC=C2C2=NC3=CC=CC=C3N=C12,False,CN(C)CCCOC(=O)CCCn1c2ccccc2c2nc3ccccc3nc21,NGVUCJQUYYULDY-UHFFFAOYSA-N
COC1=CC=C(C2=COC3=CC(OCCN4CCCC4)=CC=C3C2=O)C=C1,False,COc1ccc(-c2coc3cc(OCCN4CCCC4)ccc3c2=O)cc1,QORKFWILWPYIJT-CLOONOSVSA-N
O=C(O)C1=CNC2=CC(F)=C(C3=CC=C(C4(O)COC4)C=C3)C(F)=C12,False,O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4(O)COC4)cc3)c(F)c12,YYUNYJZUIDSHML-AATRIKPKSA-N
CCOC(=O)[C@@]1(CC2=CC=C(OCC3=CC(C)=NC4=CC=CC=C34)C(F)=C2)C[C@@H]1C(=O)NO,False,CCOC(=O)[C@@]1(Cc2ccc(OCc3cc(C)nc4ccccc34)c(F)c2)C[C@@H]1C(=O)NO,XVZRRPTWUCAMMV-UHFFFAOYSA-N
COC1=CC=C2NC=C(C(=O)NC/C=C/CN3CCN(C4=CC=CC=C4OC)CC3)C2=C1.O=C(O)C(=O)O,False,COc1ccc2[nH]cc(C(=O)NC/C=C/CN3CCN(c4ccccc4OC)CC3)c2c1,JESULJQFGFJISO-UHFFFAOYSA-N
CC1=NC(CN2CC(S(=O)(=O)NC3CCCC3)C2)=NO1,False,Cc1nc(CN2CC(S(=O)(=O)NC3CCCC3)C2)no1,QBSNBQQWRUSRPH-SNAWJCMRSA-N
CC1SC(C)(C)C(=O)N1CCCCN1CCN(C2=CN(C3=CC=CC=C3)C3=CC(F)=CC=C23)CC1,False,CC1SC(C)(C)C(=O)N1CCCCN1CCN(c2cn(-c3ccccc3)c3cc(F)ccc23)CC1,ZLLXFXKKMDXGIZ-ZZTWKDBPSA-N
CN(C/C=C/C1=CC=C(F)C=C1)CC1=COC2=CC=CC=C12,False,CN(C/C=C/c1ccc(F)cc1)Cc1coc2ccccc12,HPGLTLKBQDAPOP-UHFFFAOYSA-N
CC(C)[C@@H](C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)NCCCC[C@H](NC(=O)[C@@H]1CC2=CC=CC=C2CN1C(=O)[C@H](C(C)C)N(C)C)C(N)=O)N(C)C,False,CC(C)[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](C(C)C)N(C)C)C(N)=O)N(C)C,CCACMEAVVKCUJV-UHFFFAOYSA-N
CC(C)CN(CC1=CC(Cl)=C2C(=C1)OCCCC2)C(=O)C(C)CNCC1=CC=CC2=C1NC=C2,False,CC(C)CN(Cc1cc(Cl)c2c(c1)OCCCC2)C(=O)C(C)CNCc1cccc2cc[nH]c12,LSWSVRPZMWEOIY-IADYIPOJSA-N
O=C1N=C(N2CCOCC2)OC2=CC=C(C3=CC=CC4=CC=CC=C34)C=C12,False,O=c1nc(N2CCOCC2)oc2ccc(-c3cccc4ccccc34)cc12,MVFGTOOHPKYDMF-UHFFFAOYSA-N
CCCN(CCC)C(=O)C(OC1=CC(/C=C2\SC(=S)N(CC(=O)O)C2=O)=CC=C1OCCC1=CC=CC=C1)C1=CC=CC=C1,False,CCCN(CCC)C(=O)C(Oc1cc(/C=C2\SC(=S)N(CC(=O)O)C2=O)ccc1OCCc1ccccc1)c1ccccc1,ZMKPRFLOBXQPQX-UHFFFAOYSA-N
FC(F)(F)C1=CC(OC2=CC=CC=N2)=CC=C1C1=CC=CC2=NC=CN12,False,FC(F)(F)c1cc(Oc2ccccn2)ccc1-c1cccc2nccn12,UIHVCCIRURNIAB-UHFFFAOYSA-N
COC1=CC=C2C(=C1OC)N=C(NC1=C(C)C=CC=C1Cl)C1=CN=C(CCCO)N21,False,COc1ccc2c(nc(Nc3c(C)cccc3Cl)c3cnc(CCCO)n32)c1OC,ZWKAPACSPOCNQE-UHFFFAOYSA-N
O=NNC1=CC=C(SSC2=CC=C(NN=O)C=C2)C=C1,False,O=NNc1ccc(SSc2ccc(NN=O)cc2)cc1,URGBWOONWGBUDF-UHFFFAOYSA-N
COCC1CC2CCC(C1)N2C1=NC(N2CCC(C(N)=O)C2)=NC2=C1C(C1=CC=CC=C1OC)=CS2,False,COCC1CC2CCC(C1)N2c1nc(N2CCC(C(N)=O)C2)nc2scc(-c3ccccc3OC)c12,KDEDTAZCTBAVIQ-UHFFFAOYSA-N
COC1=CC(CN2CCCC(CCC(=O)NCC3=CC=C(C)O3)C2)=CC2=C1OCO2,False,COc1cc(CN2CCCC(CCC(=O)NCc3ccc(C)o3)C2)cc2c1OCO2,CFNYSLVJMDSAMV-BBUCOZJOSA-N
CC1=CSC2=NC(C3=CC=CC=N3)=NC(NC3=CC=C4N=CSC4=C3)=C12.Cl,False,Cc1csc2nc(-c3ccccn3)nc(Nc3ccc4ncsc4c3)c12,ZTWFTDPXHKZXGN-UHFFFAOYSA-N
COC1=C(O[C@@H]2O[C@H](CF)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(=C1OC)C1=CC=C(SC)C(=O)C=C1[C@@H](CNC(C)=O)CC2,False,COc1c(O[C@@H]2O[C@H](CF)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](CNC(C)=O)CC2,MQQYVVHTILNTJB-UHFFFAOYSA-N
BrC1=CC=CC=C1N1C=C(CN2CCN(C3=NC4=CC=CC=C4C4=CC=CC=C34)CC2)N=N1,False,Brc1ccccc1-n1cc(CN2CCN(c3nc4ccccc4c4ccccc34)CC2)nn1,XVRWCSRQQDADOD-UHFFFAOYSA-N
O=C(CCNS(=O)(=O)C1=CC=CC=C1)NNC(=O)C1=CSC(N2CCOCC2)=N1,False,O=C(CCNS(=O)(=O)c1ccccc1)NNC(=O)c1csc(N2CCOCC2)n1,NKFKYIYEPVAHIL-UHFFFAOYSA-N
CC1(C(=O)NC2=CC=CC(OC(F)(F)F)=C2)CC2=C(C3=CC=C(C(N)=O)C=C3)C=CN=C2O1,False,CC1(C(=O)Nc2cccc(OC(F)(F)F)c2)Cc2c(-c3ccc(C(N)=O)cc3)ccnc2O1,LOICDZVVRHOLQF-UHFFFAOYSA-N
CCC1=NC(C2CCCN2C(=O)CCN2C=NC=N2)=NO1,False,CCc1nc(C2CCCN2C(=O)CCn2cncn2)no1,PUODBHNSIZAAAP-UHFFFAOYSA-N
N#CC1=CC=CC=C1N1CCCN(C(=O)CCC2=CSC=C2)CC1,False,N#Cc1ccccc1N1CCCN(C(=O)CCc2ccsc2)CC1,CLVMUFNPZQJGKR-UHFFFAOYSA-N
CN(C)S(=O)(=O)C1=CC=C(C(=O)NCCSC2=CC=CC=C2)C=C1,False,CN(C)S(=O)(=O)c1ccc(C(=O)NCCSc2ccccc2)cc1,SDMMTJGBQDTLSJ-SJPCQFCGSA-N
O=C1SC(=CC2=C3C(=NC4=CC=CC=C24)C=CC=C3)C(=O)N1CC1=CC=C(Br)C=C1,False,O=C1SC(=Cc2c3ccccc3nc3ccccc23)C(=O)N1Cc1ccc(Br)cc1,PNVNVHUZROJLTJ-INIZCTEOSA-N
CC(OC1=CC=C(NC(=O)C2=CC=C(N3C[C@H](C)N[C@H](C)C3)C=C2)N=C1)C1=C(Cl)C=NC=C1Cl,False,CC(Oc1ccc(NC(=O)c2ccc(N3C[C@@H](C)N[C@@H](C)C3)cc2)nc1)c1c(Cl)cncc1Cl,UDEIJCCUYJHGMJ-UHFFFAOYSA-N
COC1=CC=C([C@H](CN(C)C)C2(O)CCCCC2)C=C1,False,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,NSOSGFJJXFKRDG-DSKATIKOSA-N
COC1=CC=C(S(=O)(=O)NCCSC2=NN=NN2C2=CC=CC=C2)C=C1OC,False,COc1ccc(S(=O)(=O)NCCSc2nnnn2-c2ccccc2)cc1OC,XPYFYVJCMDDGKF-UHFFFAOYSA-N
OC[C@@H]1OC(N2C(S)=NC3=C(O)N=CN=C23)[C@@H](O)[C@H]1O,False,O=c1[nH]cnc2c1nc(S)n2C1O[C@@H](CO)[C@H](O)[C@@H]1O,GBBWQFWDULNWTL-FMIVXFBMSA-N
COC(=O)NCC1=CC=C(C(=O)NC2=CC(C3=CC=CS3)=CC=C2N)C=C1,False,COC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,SIZMNWNMZZEQGT-UHFFFAOYSA-N
N#C/C(=C\C1=CC=CS1)C(=O)C1=CC=CC=C1,False,N#C/C(=C\c1cccs1)C(=O)c1ccccc1,SWDNIGTZUQHJGU-NEPJUHHUSA-O
COC1=CC=CC(CNC(=O)C2=CC(CNCC3=CC=CC=C3)=CC=C2C2=CC=CC(CNCC3=CC=C(C4=CC=CC=C4)C=C3)=C2)=C1.O=C(O)C(F)(F)F,False,COc1cccc(CNC(=O)c2cc(CNCc3ccccc3)ccc2-c2cccc(CNCc3ccc(-c4ccccc4)cc3)c2)c1,WDGBMRPLOQQTOB-UHFFFAOYSA-N
C[N+](C)(C)C[C@H]1C[C@H]1COC(=O)NC1=CC=C(Cl)C=C1.[I-],False,C[N+](C)(C)C[C@H]1C[C@H]1COC(=O)Nc1ccc(Cl)cc1,KPEIMIADJYJKLL-UHFFFAOYSA-N
CC1=NOC(C)=C1C1=CN=C(N)C(SC2=CC=C(C(=O)NC3=CC=C(Cl)C=C3)C=C2)=N1,False,Cc1noc(C)c1-c1cnc(N)c(Sc2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)n1,ODINSXGBBWONEF-UHFFFAOYSA-N
COCCN(C(=O)C1=CC=C(C2=CC=C([N+](=O)[O-])C=C2)O1)C1=C(N)N(CC(C)C)C(=O)NC1=O,False,COCCN(C(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,FMYGVUPLTUXIEH-QBFSEMIESA-N
COC1=CC=C(C2=CSC(NC(=O)C3CC(=O)N(CC4=CC=CO4)C3)=N2)C=C1,False,COc1ccc(-c2csc(NC(=O)C3CC(=O)N(Cc4ccco4)C3)n2)cc1,UJYWZXXFPKUKST-UHFFFAOYSA-N
CC1CC(C)(C)N2C(=O)/C(=C3\SC(=O)NC3=O)C3=C2C1=CC=C3,False,CC1CC(C)(C)N2C(=O)/C(=C3\SC(=O)NC3=O)c3cccc1c32,KPQLWJWAGXJIST-GTJPDFRWSA-N
CCOC1=CC=CC(C(=O)NC2=C(C)C=C(Br)C=C2C)=C1,False,CCOc1cccc(C(=O)Nc2c(C)cc(Br)cc2C)c1,OUYKCUYBKAHHDX-UHFFFAOYSA-N
COC(=O)[C@](F)([C@@H]1CCC2=C(NC3=CC=C(Cl)C=C23)C1)S(=O)(=O)C1=CC=CC(Cl)=C1,False,COC(=O)[C@](F)([C@@H]1CCc2c([nH]c3ccc(Cl)cc23)C1)S(=O)(=O)c1cccc(Cl)c1,MDXDJHMIICHKBK-GFTXTJKWSA-N
CCC1=CC(C2=CC=C3C(=C2)CCC3=O)=CC=C1OC,False,CCc1cc(-c2ccc3c(c2)CCC3=O)ccc1OC,AVKFJGHNZWYFBR-GQTPQPSSSA-N
COC1=CC(C(CC=C(C)C)SC(=O)C2=CC=C(C(F)(F)F)C=C2)=C(OC)C2=C1/C(=N/O)C=C/C2=N\O,False,COc1cc(C(CC=C(C)C)SC(=O)c2ccc(C(F)(F)F)cc2)c(OC)c2c1/C(=N/O)C=C/C2=N\O,ROINLXVKCNAWIS-HTHPJJGESA-N
CC(C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(=O)NCC(O)CO,False,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(O)CO,VOVCTAUPQUZCCT-UHFFFAOYSA-N
COC(=O)C(CC1=CC=CC=C1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC5=CN=CN=C5C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,False,COC(=O)C(Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5cncnc5C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,IEHDJWSAXBGJIP-RYUDHWBXSA-N
CC1=C(C)N(CC(C)C)C2=NC=NC(NC3=NC=CS3)=C12,False,Cc1c(C)n(CC(C)C)c2ncnc(Nc3nccs3)c12,STHXBYBOTUFDBJ-UHFFFAOYSA-N
CC(C)[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(=O)O,False,CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O,CSJFIKIDEFCFSE-UHFFFAOYSA-N
NC(=O)C1=CC=CC=C1OCCCNCCC1=CN(S(=O)(=O)C2=CC=CC=C2)C2=CC=CC=C12,False,NC(=O)c1ccccc1OCCCNCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,WTYHHLUYXYYOKH-UHFFFAOYSA-N
CCN1C(=O)OC2(CCN(CCCC(=O)OC)CC2)C1=O,True,CCN1C(=O)OC2(CCN(CCCC(=O)OC)CC2)C1=O,DZVXRWNHDDUKKP-UHFFFAOYSA-N
O=C(CC1=CC=C(Cl)C=C1)NC1=NC2=CC=CC=C2O1,False,O=C(Cc1ccc(Cl)cc1)Nc1nc2ccccc2o1,YUSCAAHQWLTSSG-IBGZPJMESA-N
CCOC1=CC=CC=C1C(=O)NCC(=O)OCC(=O)NCCC1=CC=C(S(N)(=O)=O)C=C1,False,CCOc1ccccc1C(=O)NCC(=O)OCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,CMARQECGDGAALM-SYPWZQQWSA-N
CN(CCCN1C(=O)[C@@H]2CC3=CC=CC=C3CN2C1=O)C1=CC=CC=C1,False,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)c1ccccc1,XSCGKIDMJUFUJZ-UHFFFAOYSA-N
C[C@]12C=C[C@@]3(CC[C@@H]4[C@@](C)(COC(=O)C(=O)O)CCC[C@@]4(C)[C@@H]3CC1)C2,True,C[C@]12C=C[C@@]3(CC[C@@H]4[C@@](C)(COC(=O)C(=O)O)CCC[C@@]4(C)[C@@H]3CC1)C2,ZKDZHSAMEVMGFN-IZAXUBKRSA-N
COC1=CC=C(C2=NN=C(S)N2C2=CC=C(C)C=C2)C=C1,False,COc1ccc(-c2nnc(S)n2-c2ccc(C)cc2)cc1,QUHZPVGXUMNKLN-UHFFFAOYSA-N
NC[C@H]1C[C@@H](C2=NC(C3=CC=CC(OCC4=CC=CC=C4)=C3)=C3C(N)=NC=CN23)C1,False,NC[C@H]1C[C@@H](c2nc(-c3cccc(OCc4ccccc4)c3)c3c(N)nccn32)C1,BZKKQQPSWQGCMH-UHFFFAOYSA-N
COCCOC1=CC=C(C2=NC3=CC=C(OC(F)(F)F)C=C3N2)N=C1,False,COCCOc1ccc(-c2nc3ccc(OC(F)(F)F)cc3[nH]2)nc1,FQEKYKDBYAXLIL-UHFFFAOYSA-N
CCOC1=CC=C2NN=C(C3=CC(N4CCN(S(C)(=O)=O)CC4)=NC=N3)C2=C1,False,CCOc1ccc2[nH]nc(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)c2c1,GDFYISKVYDVGFG-UHFFFAOYSA-N
O=C1NCCCCC1NS(=O)(=O)C1=CC=CC=C1,False,O=C1NCCCCC1NS(=O)(=O)c1ccccc1,CSBDJXWCRHWQMP-UHFFFAOYSA-N
NS(=O)(=O)C1=CC=C(CNC2=NC=C(C3=CC=NC=C3)C(C3CC3)=N2)C=C1,False,NS(=O)(=O)c1ccc(CNc2ncc(-c3ccncc3)c(C3CC3)n2)cc1,RUWJYZIJCACDAR-UHFFFAOYSA-N
COC1=CC=C(C2=CC(C3=CC=CN3C)=C(C#N)C(=O)N2C=O)C=C1OC,False,COc1ccc(-c2cc(-c3cccn3C)c(C#N)c(=O)n2C=O)cc1OC,GITDMVCYTPOEOY-IBGZPJMESA-N
CCC1(N2CCC(C3=CC(C4=CC=C(F)C=C4Cl)=C4C(=C3)N(C3=C(Cl)C=CC=C3Cl)C(=O)NC4)CC2)CC1,False,CCC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CC1,YHUDTIVTAMYXRA-UHFFFAOYSA-N
COC1=CC=C([C@@H]2C=CCCN2S(=O)(=O)C2=CC=C(C)C=C2)C=C1,False,COc1ccc([C@@H]2C=CCCN2S(=O)(=O)c2ccc(C)cc2)cc1,CFAJCUCOHAWNJJ-UHFFFAOYSA-N
O=C(COC1=CC=C(Br)C=C1)NC1=CC=C(CN2CCOCC2)C=C1,False,O=C(COc1ccc(Br)cc1)Nc1ccc(CN2CCOCC2)cc1,JFETVROTFMZCOR-UHFFFAOYSA-N
CNC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C(=NC3=CC=CC=C13)C=CC(C)=C2,False,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccc(C)cc12,VJMVNQZATKXTJV-UHFFFAOYSA-N
CCCCCCCCC(C(=O)O)C1CCCCC1,True,CCCCCCCCC(C(=O)O)C1CCCCC1,CHWVDGYLKPLBES-UHFFFAOYSA-N
C1=COC(C2=NC(CN3CCOC(CN4C=CC=N4)C3)=CS2)=C1,False,c1coc(-c2nc(CN3CCOC(Cn4cccn4)C3)cs2)c1,HYIYBWCTLLQRLQ-NBFOIZRFSA-N
COC1=CC=CC=C1C1=CC=C(C(=O)O)O1,False,COc1ccccc1-c1ccc(C(=O)O)o1,XREHYRWLXAQXTL-UHFFFAOYSA-N
CCN1CC[C@H]2C3=CC(OC(=O)NC)=CC=C3CC12,False,CCN1CC[C@H]2c3cc(OC(=O)NC)ccc3CC21,XLNVUHRIUOLYPA-KWSAYTQBSA-N
CCCCCCCCCCCNC(=O)OC1=CC(O)=C2C(=O)C(C3=CC=C(OC)C=C3)=COC2=C1,False,CCCCCCCCCCCNC(=O)Oc1cc(O)c2c(=O)c(-c3ccc(OC)cc3)coc2c1,HLQRUSCKAUPCMH-UHFFFAOYSA-N
N#CC1=C(N)C2=C(C3=CC=CC=C3)C(C3=CC=CC=C3)=NNC2[Se]1,False,,KQHIHMAVKVHVAP-UHFFFAOYSA-N
CC1=C/C(=N/CC/N=C2/C=C(C)C3=CC=C(O)C(/N=N/C4=NCCS4)=C3O2)OC2=C(/N=N/C3=NCCS3)C(O)=CC=C12,False,Cc1c/c(=N/CC/N=c2/cc(C)c3ccc(O)c(/N=N/C4=NCCS4)c3o2)oc2c(/N=N/C3=NCCS3)c(O)ccc12,DNCFKDLZZSXXJP-UHFFFAOYSA-N
CCOC(=O)C1(CC2=CC=C(OC)C=C2)CCN(C(=O)C2=CC=CC3=NC=CN=C23)CC1,False,CCOC(=O)C1(Cc2ccc(OC)cc2)CCN(C(=O)c2cccc3nccnc23)CC1,DAQZLXYFNHPPBP-UHFFFAOYSA-N
CCOC(=O)C(C)N1N=C(C2=CC=C(Br)C=C2)C=CC1=O,False,CCOC(=O)C(C)n1nc(-c2ccc(Br)cc2)ccc1=O,BYHFCNJOCRSEFD-UHFFFAOYSA-N
CSC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1Br,False,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1Br,LEPCKTURENVSIR-HMLJSJRSSA-N
CCN(CC)C1=CC=C2C=C(C(=O)NC3(C(=O)N(C)N(C)C#N)CCCCC3)C(=O)OC2=C1,False,CCN(CC)c1ccc2cc(C(=O)NC3(C(=O)N(C)N(C)C#N)CCCCC3)c(=O)oc2c1,NBWSZUBDTQVNLG-RBBKRZOGSA-N
C=CCSC1=NN=C(NC(=S)NC2=CC=C(I)C=C2)S1,False,C=CCSc1nnc(NC(=S)Nc2ccc(I)cc2)s1,GINWZNNPOTUXQY-VHXPQNKSSA-N
